Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
5.584088620342395615e-01,1.027777777777777873e-01,1.428571428571428492e-01,6.701414743112435457e-02,2.337662337662337886e-01,6.156748911465892427e-01,8.265306122448978776e-01,8.064516129032257563e-01,5.604838709677418818e-01,1.342477746972128849e-01
2.950654582074521137e-01,8.333333333333333703e-01,4.081632653061224025e-01,1.340282948622487091e-01,3.131313131313131493e-01,9.085631349782292976e-02,5.204081632653060341e-01,8.258064516129033361e-01,8.306451612903225090e-01,6.274624252152341541e-02
7.598187311178248304e-01,9.500000000000000666e-01,1.836734693877550839e-01,4.646314221891288399e-01,2.582972582972583031e-01,1.952104499274310567e-01,7.295918367346938549e-01,8.193548387096774022e-01,6.612903225806451291e-01,2.000583685976944359e-01
7.588116817724068763e-01,5.361111111111110938e-01,2.653061224489795533e-01,4.102755026061057353e-01,3.665223665223665273e-01,6.413642960812772076e-01,8.163265306122449161e-01,9.741935483870967083e-01,6.572580645161290036e-01,3.875674886910841499e-01
2.210473313192347078e-01,6.388888888888889506e-01,3.265306122448979331e-01,3.201787043931496601e-01,2.222222222222222376e-01,1.863570391872278464e-01,6.989795918367346372e-01,9.935483870967742881e-01,7.741935483870967527e-01,1.238873486064497181e-01
3.882175226586102035e-01,9.166666666666667407e-01,1.632653061224489666e-01,4.988830975428146242e-02,2.352092352092352290e-01,3.020319303338170891e-01,7.346938775510203357e-01,8.516129032258064058e-01,6.774193548387096309e-01,3.344520647891434106e-01
6.148036253776434368e-01,8.499999999999999778e-01,3.877551020408163129e-01,3.633655994043186732e-01,6.017316017316016730e-01,1.741654571843251065e-01,5.459183673469386600e-01,8.193548387096774022e-01,8.064516129032257563e-01,1.710199912447103454e-01
7.049345417925478863e-01,3.250000000000000111e-01,1.632653061224489666e-01,2.233804914370811703e-02,2.063492063492063655e-01,5.734397677793904302e-01,9.030612244897957552e-01,8.580645161290323397e-01,5.201612903225806273e-01,3.003064351378957886e-01
1.782477341389727687e-01,9.305555555555555802e-01,1.836734693877550839e-01,3.127326880119136315e-02,2.178932178932178887e-01,1.972423802612481569e-01,7.244897959183673741e-01,8.322580645161290480e-01,6.733870967741935054e-01,8.492630964541075800e-02
3.610271903323263309e-01,6.444444444444444864e-01,5.714285714285713969e-01,2.680565897244974183e-01,4.329004329004328966e-01,3.085631349782292920e-01,5.357142857142856984e-01,9.806451612903226422e-01,8.629032258064516236e-01,4.042025390339996915e-02
6.691842900302114039e-01,8.055555555555556080e-02,2.448979591836734637e-01,6.880119136262099477e-01,3.564213564213564167e-01,4.317851959361392877e-01,8.061224489795917325e-01,7.419354838709677491e-01,5.362903225806451291e-01,3.611556982343498978e-01
1.978851963746224296e-01,8.499999999999999778e-01,6.122448979591835760e-01,1.898734177215190000e-01,2.222222222222222376e-01,1.210449927431059419e-01,3.367346938775509502e-01,6.967741935483870996e-01,8.709677419354838745e-01,1.450459652706843627e-01
4.405840886203424844e-01,2.944444444444444531e-01,2.448979591836734637e-01,2.412509307520476487e-01,3.679653679653679399e-01,1.253991291727140633e-01,9.336734693877550839e-01,8.129032258064516903e-01,4.516129032258064391e-01,1.454837297533926599e-01
6.450151057401811716e-01,1.666666666666666644e-02,3.673469387755101678e-01,2.233804914370811703e-02,2.193362193362193568e-01,2.065312046444121863e-01,6.989795918367346372e-01,6.580645161290323841e-01,5.645161290322580072e-01,3.849409017948343670e-01
5.755287009063443371e-01,9.083333333333333259e-01,2.040816326530612013e-01,2.233804914370811703e-02,2.150072150072150079e-01,4.015965166908562756e-01,7.040816326530611180e-01,8.387096774193549820e-01,6.975806451612902581e-01,1.097329636655479251e-01
7.603222557905338075e-01,3.361111111111111382e-01,2.857142857142856984e-01,8.935219657483246813e-02,2.034632034632034847e-01,3.201741654571843010e-01,9.438775510204080454e-01,8.322580645161290480e-01,4.475806451612903136e-01,4.961330804027432873e-01
5.634441087613293320e-01,2.666666666666666630e-01,3.061224489795917880e-01,1.801935964259121503e-01,2.727272727272727071e-01,5.079825834542815027e-02,9.438775510204080454e-01,7.612903225806451069e-01,3.991935483870967527e-01,3.023493360572012123e-01
5.050352467270895485e-01,3.972222222222222543e-01,3.265306122448979331e-01,1.578555472822040229e-01,3.766233766233766378e-01,2.960812772133526449e-01,9.336734693877550839e-01,8.774193548387096975e-01,4.717741935483870663e-01,1.135269225156865514e-01
2.497482376636455115e-01,2.333333333333333370e-01,2.448979591836734637e-01,8.935219657483246813e-02,2.222222222222222376e-01,5.079825834542815027e-02,9.132653061224489388e-01,7.741935483870967527e-01,4.475806451612903136e-01,1.040420253903399928e-01
1.646525679758308325e-01,8.277777777777778345e-01,7.142857142857141906e-01,2.233804914370811703e-02,2.337662337662337886e-01,1.204644412191581970e-01,2.295918367346938549e-01,6.709677419354838079e-01,9.233870967741935054e-01,9.922661608054865467e-02
2.764350453172206290e-01,1.388888888888888951e-01,3.469387755102040782e-01,9.233060312732688235e-02,2.193362193362193568e-01,2.014513788098693525e-01,8.571428571428569843e-01,6.516129032258064502e-01,4.112903225806451291e-01,9.105501240332700141e-02
3.313192346424975732e-01,7.138888888888889062e-01,5.714285714285713969e-01,3.350707371556217451e-01,9.812409812409812748e-02,6.531204644412190452e-02,4.336734693877550839e-01,9.290322580645160588e-01,9.274193548387096309e-01,1.609514081424193721e-01
2.915407854984894964e-01,2.111111111111111105e-01,3.877551020408163129e-01,4.467609828741623407e-02,2.453102453102453118e-01,1.410740203193033282e-01,9.285714285714283811e-01,6.580645161290323841e-01,3.387096774193548154e-01,1.330804027433240833e-01
1.450151057401811716e-01,3.500000000000000333e-01,3.673469387755101678e-01,0.000000000000000000e+00,2.106782106782106867e-01,2.113207547169811129e-01,9.642857142857141906e-01,8.129032258064516903e-01,3.991935483870967527e-01,3.969064643221946465e-02
4.496475327291036272e-01,5.777777777777778345e-01,4.081632653061224025e-01,1.265822784810126667e-01,2.929292929292929282e-01,1.213352685050798213e-01,7.346938775510203357e-01,1.000000000000000000e+00,7.258064516129032473e-01,2.950532613453961672e-01
5.458207452165155793e-01,2.638888888888888951e-01,2.244897959183673186e-01,1.206254653760238243e-01,2.813852813852814050e-01,3.306240928882437924e-01,9.183673469387754196e-01,8.064516129032257563e-01,4.677419354838709409e-01,7.894352838173061826e-02
1.661631419939577636e-01,3.333333333333333703e-01,2.857142857142856984e-01,0.000000000000000000e+00,2.106782106782106867e-01,1.417997097242380267e-01,9.489795918367345262e-01,8.258064516129033361e-01,4.395161290322580627e-01,1.920326864147088586e-01
7.573011077542799452e-01,8.888888888888889228e-02,6.122448979591836593e-02,2.233804914370811703e-02,2.121212121212121271e-01,6.632801161103046850e-01,8.214285714285713969e-01,8.580645161290323397e-01,6.048387096774193727e-01,6.480373559025244257e-01
3.575025176233634916e-01,4.055555555555555580e-01,5.714285714285713969e-01,2.241250930752047565e-01,1.731601731601731808e-01,6.110304789550072280e-02,9.540816326530612290e-01,8.000000000000000444e-01,3.508064516129031918e-01,1.622647015905442636e-01
3.736153071500503131e-01,7.777777777777777901e-02,2.448979591836734637e-01,2.494415487714073121e-01,3.232323232323232598e-01,3.558780841799709660e-01,8.010204081632652517e-01,7.354838709677420372e-01,5.362903225806451291e-01,7.500364803735590224e-02
1.560926485397784447e-01,6.111111111111111605e-02,2.653061224489795533e-01,2.233804914370811703e-02,2.092352092352092463e-01,1.844702467343976582e-01,7.806122448979591066e-01,7.225806451612903913e-01,5.403225806451612545e-01,1.292864438931854432e-01
2.608257804632427845e-01,7.972222222222222765e-01,4.489795918367346372e-01,2.233804914370811703e-02,2.236652236652236780e-01,1.952104499274310567e-01,4.795918367346938549e-01,8.580645161290323397e-01,8.790322580645161255e-01,1.053553188384648981e-01
7.693856998992949503e-01,4.111111111111111494e-01,1.836734693877550839e-01,2.494415487714073121e-01,4.862914862914862746e-01,3.896952104499273872e-01,8.877551020408163129e-01,9.096774193548387011e-01,5.604838709677418818e-01,8.448854516270246084e-02
3.484390735146021267e-01,1.555555555555555580e-01,4.081632653061224025e-01,1.608339538346984510e-01,2.150072150072150079e-01,7.242380261248185236e-02,8.724489795918366486e-01,6.129032258064517347e-01,3.629032258064516236e-01,1.807967313585291114e-01
3.710976837865054279e-01,3.250000000000000111e-01,1.428571428571428492e-01,3.037974683544303889e-01,3.145743145743146174e-01,1.046444121915819925e-01,8.877551020408163129e-01,8.709677419354839856e-01,5.443548387096773800e-01,2.079381292864438679e-01
2.270896273917422103e-01,5.555555555555555768e-03,1.020408163265306006e-01,0.000000000000000000e+00,2.106782106782106867e-01,7.605224963715528919e-02,7.857142857142855874e-01,8.387096774193549820e-01,6.250000000000000000e-01,9.616226470159053297e-02
3.751258811681772443e-01,2.277777777777777735e-01,2.244897959183673186e-01,7.073715562174236193e-02,2.308802308802308800e-01,2.867924528301886711e-01,9.030612244897957552e-01,7.806451612903226867e-01,4.637096774193548154e-01,2.978257697358820955e-01
7.638469284994964248e-01,6.444444444444444864e-01,2.244897959183673186e-01,6.329113924050633333e-02,2.193362193362193568e-01,6.357039187227866428e-01,7.397959183673468164e-01,9.741935483870967083e-01,7.419354838709677491e-01,5.247336932730191084e-01
5.206445115810673929e-01,6.194444444444444642e-01,1.632653061224489666e-01,6.701414743112435457e-02,2.294372294372294396e-01,2.336719883889694926e-01,7.755102040816326259e-01,9.612903225806452845e-01,7.016129032258063836e-01,2.251568656063037965e-01
1.978851963746224296e-01,8.972222222222222543e-01,6.122448979591835760e-01,7.073715562174236193e-02,2.972582972582972771e-01,1.053701015965166771e-01,3.724489795918366486e-01,6.129032258064517347e-01,7.862903225806451291e-01,8.259156573763314080e-02
7.562940584088619911e-01,3.388888888888889062e-01,3.265306122448979331e-01,4.988830975428146242e-02,2.308802308802308800e-01,6.294629898403483192e-01,9.540816326530612290e-01,8.193548387096774022e-01,4.233870967741935609e-01,5.876258572887785858e-01
7.426988922457200548e-01,7.027777777777778345e-01,1.836734693877550839e-01,1.116902457185405817e-01,2.337662337662337886e-01,5.512336719883889069e-01,7.295918367346938549e-01,9.483870967741936386e-01,7.419354838709677491e-01,2.819203268641470861e-01
4.093655589123867955e-01,5.333333333333333259e-01,2.653061224489795533e-01,2.233804914370811703e-02,2.063492063492063655e-01,1.701015965166908506e-01,8.214285714285713969e-01,9.741935483870967083e-01,6.532258064516128782e-01,9.134685539179920877e-02
5.161127895266868215e-01,1.305555555555555636e-01,1.836734693877550839e-01,2.375279225614296275e-01,3.001443001443001579e-01,1.232220609579100096e-01,8.418367346938775420e-01,7.870967741935483986e-01,5.322580645161290036e-01,2.223843572158178683e-01
2.482376636455185803e-01,4.888888888888889284e-01,3.877551020408163129e-01,2.233804914370811703e-02,2.121212121212121271e-01,5.312046444121915068e-02,8.571428571428569843e-01,9.548387096774193505e-01,5.806451612903225090e-01,1.425652998686706419e-01
1.666666666666667407e-01,9.000000000000000222e-01,8.163265306122448328e-02,0.000000000000000000e+00,2.106782106782106867e-01,7.140783744557328838e-02,7.704081632653061451e-01,8.774193548387096975e-01,6.612903225806451291e-01,1.799212023931124893e-01
2.306143001007048277e-01,3.583333333333333370e-01,3.469387755102040782e-01,3.127326880119136315e-02,2.251082251082251184e-01,1.741654571843251065e-01,9.540816326530612290e-01,8.322580645161290480e-01,4.274193548387096864e-01,1.575952137749890569e-02
1.757301107754278835e-01,6.972222222222222987e-01,7.755102040816326259e-01,8.041697691734922548e-02,3.290043290043290214e-01,9.187227866473149374e-02,2.857142857142856984e-01,8.774193548387096975e-01,9.717741935483871218e-01,1.021450459652706727e-01
5.020140986908359082e-01,7.666666666666667185e-01,6.734693877551020114e-01,4.467609828741623407e-02,2.582972582972583031e-01,7.680696661828736449e-01,2.908163265306121792e-01,8.193548387096774022e-01,9.677419354838709964e-01,6.944403910696045346e-01
7.190332326283987996e-01,7.583333333333334147e-01,2.857142857142856984e-01,6.038719285182427843e-01,4.646464646464646409e-01,5.468795355587807716e-01,6.326530612244897211e-01,9.290322580645160588e-01,8.064516129032257563e-01,3.232161097329636634e-01
5.704934541792547886e-01,2.250000000000000056e-01,6.734693877551020114e-01,0.000000000000000000e+00,2.106782106782106867e-01,7.300435413642959726e-02,9.438775510204080454e-01,4.193548387096774910e-01,1.008064516129032195e-01,2.023931125054720392e-01
5.312185297079556889e-01,5.138888888888889506e-01,4.489795918367346372e-01,4.288905435591958137e-01,5.194805194805194315e-01,8.766328011611029813e-02,8.163265306122449161e-01,9.677419354838709964e-01,6.169354838709677491e-01,2.508390485918575719e-01
3.554884189325275834e-01,6.083333333333333925e-01,5.306122448979591066e-01,2.680565897244974183e-01,4.170274170274170245e-01,3.092888243831639628e-01,6.326530612244897211e-01,1.000000000000000000e+00,7.943548387096773800e-01,3.764774551291404786e-02
6.898288016112790189e-01,3.250000000000000111e-01,3.673469387755101678e-01,2.107222635889798856e-01,3.304473304473304340e-01,3.637155297532655984e-01,9.693877551020406713e-01,7.806451612903226867e-01,3.750000000000000000e-01,4.637385086823288538e-01
7.396777442094661925e-01,9.277777777777778123e-01,5.714285714285713969e-01,1.116902457185405817e-01,2.640692640692640647e-01,4.911465892597967620e-01,4.489795918367346372e-01,6.000000000000000888e-01,7.177419354838709964e-01,3.449584123741427089e-01
6.087613293051359342e-01,1.472222222222222265e-01,1.428571428571428492e-01,8.041697691734922548e-02,2.222222222222222376e-01,7.676342525399129091e-01,8.469387755102040227e-01,8.064516129032257563e-01,5.403225806451612545e-01,3.903399970815700781e-01
1.727089627391742432e-01,1.194444444444444503e-01,5.306122448979591066e-01,2.122114668652270997e-01,4.343434343434343647e-01,5.094339622641508997e-02,8.010204081632652517e-01,4.838709677419354982e-01,3.225806451612903136e-01,4.990515102874652775e-02
1.107754279959718424e-01,8.777777777777777679e-01,3.061224489795917880e-01,0.000000000000000000e+00,2.106782106782106867e-01,1.150943396226414978e-01,6.122448979591835760e-01,8.129032258064516903e-01,7.540322580645161255e-01,1.292864438931854432e-01
7.119838872104733429e-01,9.916666666666666963e-01,3.877551020408163129e-01,8.056589724497393856e-01,5.858585858585858563e-01,2.838896952104499327e-01,6.530612244897958663e-01,6.645161290322580960e-01,6.088709677419354982e-01,3.186925434116444911e-01
5.196374622356494388e-01,3.361111111111111382e-01,6.122448979591836593e-02,1.355174981384958954e-01,2.164502164502164483e-01,2.669085631349781829e-01,8.469387755102040227e-01,8.903225806451613433e-01,5.967741935483871218e-01,2.101269516999853815e-01
2.301107754279958506e-01,2.055555555555555747e-01,3.673469387755101678e-01,0.000000000000000000e+00,2.106782106782106867e-01,4.107402031930333652e-02,9.183673469387754196e-01,6.774193548387097419e-01,3.669354838709677491e-01,1.783160659565153905e-01
2.769385699899293840e-01,7.416666666666666963e-01,3.061224489795917880e-01,2.412509307520476487e-01,2.770562770562770560e-01,1.611030478955007006e-01,6.173469387755101678e-01,9.419354838709677047e-01,8.225806451612902581e-01,2.124616956077630125e-01
1.676737160120844727e-01,2.833333333333333259e-01,6.734693877551020114e-01,1.578555472822040229e-01,3.953823953823953907e-01,7.619738751814222888e-02,9.948979591836732972e-01,5.032258064516128560e-01,9.274193548387096864e-02,2.772508390485918517e-02
6.706948640483383350e-01,9.805555555555556246e-01,1.224489795918367319e-01,1.787043931496649363e-01,1.847041847041847040e-01,4.458635703918722437e-01,7.755102040816326259e-01,8.451612903225806939e-01,6.370967741935483764e-01,1.927622938858893631e-01
3.272910372608257568e-01,9.444444444444445308e-01,3.265306122448979331e-01,1.265822784810126667e-01,2.943722943722943963e-01,1.039187227866473079e-01,6.428571428571427937e-01,7.419354838709677491e-01,6.814516129032257563e-01,7.179337516416167686e-02
